Latitude_dd,Longitude_dd,normalized_pressure,RatioPayload,phaseNb,Pression_Affiche
-20.977968333,-68.72426,2600.135897810841,0.0,10.0,2600.14 (Norm)
-20.977968333,-68.72426,2599.833813969402,0.0,10.0,2599.83 (Norm)
-20.977968333,-68.72426,2599.833813969402,0.0,10.0,2599.83 (Norm)
-20.977968333,-68.72426,2599.833813969402,0.0,10.0,2599.83 (Norm)
-20.977968333,-68.72426,2599.6587239524906,0.0,10.0,2599.66 (Norm)
-20.977968333,-68.72426,2599.454958698926,0.0,10.0,2599.45 (Norm)
-20.977968333,-68.72426,2599.251779982208,0.0,10.0,2599.25 (Norm)
-20.977968333,-68.72426,2599.0477947760237,0.0,10.0,2599.05 (Norm)
-20.977968333,-68.72426,2598.8562490835325,0.0,10.0,2598.86 (Norm)
-20.977968333,-68.72426,2598.8562490835325,0.0,10.0,2598.86 (Norm)
-20.977968333,-68.72426,2598.8562490835325,0.0,10.0,2598.86 (Norm)
-20.977968333,-68.72426,2598.7217687407338,0.0,10.0,2598.72 (Norm)
-20.977968333,-68.72426,2598.518516709256,0.0,10.0,2598.52 (Norm)
-20.977968333,-68.72426,2598.1785794127622,0.0,10.0,2598.18 (Norm)
-20.977968333,-68.72426,2597.4457592680897,0.0,10.0,2597.45 (Norm)
-20.977968333,-68.72426,2596.712563972697,0.0,10.0,2596.71 (Norm)
-20.977968333,-68.72426,2596.6095070594556,0.0,10.0,2596.61 (Norm)
-20.977968333,-68.72426,2596.6095070594556,0.0,10.0,2596.61 (Norm)
-20.977968333,-68.72426,2596.516260361196,0.0,10.0,2596.52 (Norm)
-20.977968333,-68.72426,2596.3128307847637,0.0,10.0,2596.31 (Norm)
-20.977968333,-68.72426,2596.12096340808,0.0,10.0,2596.12 (Norm)
-20.977968333,-68.72426,2596.12096340808,0.0,10.0,2596.12 (Norm)
-20.977968333,-68.72426,2596.12096340808,0.0,10.0,2596.12 (Norm)
-20.977968333,-68.72426,2596.4698612722227,0.0,10.0,2596.47 (Norm)
-20.977968333,-68.72426,2596.996800125642,0.0,10.0,2597.0 (Norm)
-20.977968333,-68.72426,2597.2855304083287,0.0,10.0,2597.29 (Norm)
-20.977968333,-68.72426,2596.878097659775,0.0,10.0,2596.88 (Norm)
-20.977968333,-68.72426,2596.46918226593,0.0,10.0,2596.47 (Norm)
-20.977968333,-68.72426,2596.6916935285185,0.0,10.0,2596.69 (Norm)
-20.977968333,-68.72426,2597.0172321579043,0.0,10.0,2597.02 (Norm)
-20.977968333,-68.72426,2597.0067973984055,0.0,10.0,2597.01 (Norm)
-20.977968333,-68.72426,2596.5993284115602,0.0,10.0,2596.6 (Norm)
-20.977968333,-68.72426,2596.180082154042,0.0,10.0,2596.18 (Norm)
-20.977968333,-68.72426,2595.567191551274,0.0,10.0,2595.57 (Norm)
-20.977968333,-68.72426,2594.9567705053546,0.0,10.0,2594.96 (Norm)
-20.977968333,-68.72426,2594.7479094332243,0.0,10.0,2594.75 (Norm)
-20.977968333,-68.72426,2594.7479094332243,0.0,10.0,2594.75 (Norm)
-20.977968333,-68.72426,2594.6956330372473,0.0,10.0,2594.7 (Norm)
-20.977968333,-68.72426,2594.4918903939883,0.0,10.0,2594.49 (Norm)
-20.977968333,-68.72426,2594.2876831787703,0.0,10.0,2594.29 (Norm)
-20.977968333,-68.72426,2593.7346569514402,0.0,10.0,2593.73 (Norm)
-20.977968333,-68.72426,2593.1234534711725,0.0,10.0,2593.12 (Norm)
-20.977968333,-68.72426,2592.6990643394465,0.0,10.0,2592.7 (Norm)
-20.977968333,-68.72426,2592.495248341402,0.0,10.0,2592.5 (Norm)
-20.977968333,-68.72426,2592.3430898339907,0.0,10.0,2592.34 (Norm)
-20.977968333,-68.72426,2593.077416099917,0.0,10.0,2593.08 (Norm)
-20.977968333,-68.72426,2593.8097569920105,0.0,10.0,2593.81 (Norm)
-20.977968333,-68.72426,2594.273748021953,0.0,10.0,2594.27 (Norm)
-20.977968333,-68.72426,2594.598513086571,0.0,10.0,2594.6 (Norm)
-20.977968333,-68.72426,2594.703496021553,0.0,10.0,2594.7 (Norm)
-20.977968333,-68.72426,2594.174124037769,0.0,10.0,2594.17 (Norm)
-20.977968333,-68.72426,2593.6445873164403,0.0,10.0,2593.64 (Norm)
-20.977968333,-68.72426,2593.220787058466,0.0,10.0,2593.22 (Norm)
-20.977968333,-68.72426,2592.8127273002924,0.0,10.0,2592.81 (Norm)
-20.977968333,-68.72426,2592.6860903164875,0.0,10.0,2592.69 (Norm)
-20.977968333,-68.72426,2592.889948952753,0.0,10.0,2592.89 (Norm)
-20.977968333,-68.72426,2593.1198125796145,0.0,10.0,2593.12 (Norm)
-20.977968333,-68.72426,2593.77038957248,0.0,10.0,2593.77 (Norm)
-20.977968333,-68.72426,2594.421133786612,0.0,10.0,2594.42 (Norm)
-20.977968333,-68.72426,2594.722297577807,0.0,10.0,2594.72 (Norm)
-20.977968333,-68.72426,2594.843633579099,0.0,10.0,2594.84 (Norm)
-20.977968333,-68.72426,2594.9336077220833,0.0,10.0,2594.93 (Norm)
-20.977968333,-68.72426,2594.9336077220833,0.0,10.0,2594.93 (Norm)
-20.977968333,-68.72426,2594.9336077220833,0.0,10.0,2594.93 (Norm)
-20.977985,-68.72439,2594.9336077220833,0.0,10.0,2594.93 (Norm)
-20.978465,-68.724936667,2594.9336077220833,0.0,10.0,2594.93 (Norm)
-20.979063333,-68.725265,2594.895751809349,0.0,10.0,2594.9 (Norm)
-20.979336667,-68.724903333,2594.8129522881427,0.0,10.0,2594.81 (Norm)
-20.979125,-68.723418333,2594.758239782996,0.0,10.0,2594.76 (Norm)
-20.978778333,-68.721775,2595.167835026684,0.0,10.0,2595.17 (Norm)
-20.978671667,-68.720931667,2595.5760413102603,0.0,10.0,2595.58 (Norm)
-20.978666667,-68.720395,2596.0905445052385,0.0,10.0,2596.09 (Norm)
-20.979316667,-68.718955,2596.6599672115235,0.0,10.0,2596.66 (Norm)
-20.980278333,-68.717096667,2597.278513550743,0.0,10.0,2597.28 (Norm)
-20.980685,-68.715835,2597.95965212703,0.0,10.0,2597.96 (Norm)
-20.979705,-68.717211667,2598.6135881024734,0.0,10.0,2598.61 (Norm)
-20.978036667,-68.718653333,2598.0361301734456,0.0,10.0,2598.04 (Norm)
-20.975565,-68.71923,2597.3824016874273,0.0,10.0,2597.38 (Norm)
-20.973481667,-68.71971,2596.6161422692426,0.0,10.0,2596.62 (Norm)
-20.971761667,-68.720981667,2595.7565229450365,0.0,10.0,2595.76 (Norm)
-20.970668333,-68.723373333,2594.9006670293197,0.0,10.0,2594.9 (Norm)
-20.969313333,-68.725155,2594.0804366017337,0.0,10.0,2594.08 (Norm)
-20.966491667,-68.725826667,2593.056426901617,0.0,10.0,2593.06 (Norm)
-20.967116667,-68.72239,2593.5040258460413,0.0,10.0,2593.5 (Norm)
-20.96362,-68.715693333,2595.3995947043495,0.0,10.0,2595.4 (Norm)
-20.96262,-68.714363333,2596.9578328880307,0.0,10.0,2596.96 (Norm)
-20.96155,-68.714095,2597.007402311619,0.0,10.0,2597.01 (Norm)
-20.960971667,-68.712461667,2594.9563411899485,0.0,10.0,2594.96 (Norm)
-20.961858333,-68.711263333,2592.9659756758087,0.0,10.0,2592.97 (Norm)
-20.962488333,-68.71003,2594.4030397032516,0.0,10.0,2594.4 (Norm)
-20.96263,-68.706675,2595.8963431684474,0.0,10.0,2595.9 (Norm)
-20.963026667,-68.704291667,2595.30638305697,0.0,10.0,2595.31 (Norm)
-20.963773333,-68.702148333,2593.6699328704835,0.0,10.0,2593.67 (Norm)
-20.964778333,-68.700251667,2592.635655798645,0.0,10.0,2592.64 (Norm)
-20.966258333,-68.69901,2593.371773368709,0.0,10.0,2593.37 (Norm)
-20.96789,-68.697511667,2594.111497656969,0.0,10.0,2594.11 (Norm)
-20.969191667,-68.696078333,2594.778120538833,0.0,10.0,2594.78 (Norm)
-20.97089,-68.6954,2595.4331135928583,0.0,10.0,2595.43 (Norm)
-20.973098333,-68.694975,2595.359478143097,0.0,10.0,2595.36 (Norm)
-20.975378333,-68.694668333,2594.4148857504224,0.0,10.0,2594.41 (Norm)
-20.976871667,-68.696101667,2593.5638492211733,0.0,10.0,2593.56 (Norm)
-20.978115,-68.697948333,2594.3038647252465,0.0,10.0,2594.3 (Norm)
-20.978928333,-68.700161667,2595.0428260234767,0.0,10.0,2595.04 (Norm)
-20.97908,-68.702913333,2596.265376880477,0.0,10.0,2596.27 (Norm)
-20.978995,-68.705071667,2597.7413710349238,0.0,10.0,2597.74 (Norm)
-20.978253333,-68.706918333,2598.687496914951,0.0,10.0,2598.69 (Norm)
-20.978023333,-68.706466667,2598.0716718495482,0.0,10.0,2598.07 (Norm)
-20.978058333,-68.704025,2597.4501209339055,0.0,10.0,2597.45 (Norm)
-20.97751,-68.701708333,2597.1874393263242,0.0,10.0,2597.19 (Norm)
-20.9761,-68.700081667,2596.981226450795,0.0,10.0,2596.98 (Norm)
-20.974261667,-68.698595,2597.247873375257,0.0,10.0,2597.25 (Norm)
-20.972116667,-68.699525,2598.1362028441017,0.0,10.0,2598.14 (Norm)
-20.971721667,-68.69998,2599.3605804890663,0.0,10.0,2599.36 (Norm)
-20.97032,-68.701626667,2600.642776056468,0.0,10.0,2600.64 (Norm)
-20.96914,-68.703136667,2601.7597117351634,0.0,10.0,2601.76 (Norm)
-20.968778333,-68.70365,2600.7396877065994,0.0,10.0,2600.74 (Norm)
-20.968955,-68.70383,2599.91552725327,0.0,10.0,2599.92 (Norm)
-20.969263333,-68.703423333,2600.128295951757,0.0,10.0,2600.13 (Norm)
-20.970293333,-68.702421667,2600.457391111066,0.0,10.0,2600.46 (Norm)
-20.970693333,-68.702575,2600.6222529507627,0.0,10.0,2600.62 (Norm)
-20.970813333,-68.702158333,2600.622252950763,0.0,10.0,2600.62 (Norm)
-20.971631667,-68.701088333,2600.554596452906,0.0,10.0,2600.55 (Norm)
-20.971831667,-68.701358333,2599.8544817710185,0.0,10.0,2599.85 (Norm)
-20.971975,-68.701263333,2599.1546667344874,0.0,10.0,2599.15 (Norm)
-20.971975,-68.701263333,2600.667918381738,0.0,10.0,2600.67 (Norm)
-20.971975,-68.701263333,2603.1339493184446,0.0,10.0,2603.13 (Norm)
-20.97208,-68.701168333,2605.874324943299,0.0,10.0,2605.87 (Norm)
-20.97208,-68.701168333,2609.248669190286,0.0,10.0,2609.25 (Norm)
-20.97208,-68.701168333,2612.6173083071653,0.0,10.0,2612.62 (Norm)
-20.97208,-68.701168333,2616.6546496123265,0.0,10.0,2616.65 (Norm)
-20.97208,-68.701168333,2620.7713961183267,0.0,10.0,2620.77 (Norm)
-20.971751667,-68.70145,2622.6798106965416,1.0,11.0,2622.68 (Norm)
-20.970918333,-68.702215,2622.346225844739,1.0,11.0,2622.35 (Norm)
-20.970096667,-68.702886667,2622.246119629435,1.0,11.0,2622.25 (Norm)
-20.969481667,-68.703511667,2624.49298504567,1.0,11.0,2624.49 (Norm)
-20.968916667,-68.704245,2626.635610889473,1.0,11.0,2626.64 (Norm)
-20.968453333,-68.704038333,2624.3913236820003,1.0,11.0,2624.39 (Norm)
-20.968915,-68.70318,2620.8854604057515,1.0,11.0,2620.89 (Norm)
-20.969736667,-68.702138333,2618.9381886456845,1.0,11.0,2618.94 (Norm)
-20.972021667,-68.699528333,2619.679134344582,1.0,11.0,2619.68 (Norm)
-20.973913333,-68.698356667,2620.5475814006622,1.0,11.0,2620.55 (Norm)
-20.97467,-68.698753333,2621.1857552234796,1.0,11.0,2621.19 (Norm)
-20.974806667,-68.698391667,2621.5379712468007,1.0,11.0,2621.54 (Norm)
-20.97423,-68.697826667,2620.9206729597313,1.0,11.0,2620.92 (Norm)
-20.973311667,-68.697973333,2620.300928898068,1.0,11.0,2620.3 (Norm)
-20.972551667,-68.698131667,2619.8530559789187,1.0,11.0,2619.85 (Norm)
-20.971706667,-68.698355,2619.4406673594544,1.0,11.0,2619.44 (Norm)
-20.970923333,-68.699026667,2619.9151564600625,1.0,11.0,2619.92 (Norm)
-20.970241667,-68.699675,2621.1901475152804,1.0,11.0,2621.19 (Norm)
-20.968081667,-68.701678333,2620.3175638934204,1.0,11.0,2620.32 (Norm)
-20.96736,-68.702233333,2621.5999307892625,1.0,11.0,2621.6 (Norm)
-20.968321667,-68.700535,2624.789856140788,1.0,11.0,2624.79 (Norm)
-20.969701667,-68.698955,2627.2544366934594,1.0,11.0,2627.25 (Norm)
-20.97057,-68.697188333,2627.998978364393,1.0,11.0,2628.0 (Norm)
-20.971413333,-68.696696667,2625.323339437046,1.0,11.0,2625.32 (Norm)
-20.97212,-68.696348333,2622.6357045029076,1.0,11.0,2622.64 (Norm)
-20.972866667,-68.696006667,2621.7011221513667,1.0,11.0,2621.7 (Norm)
-20.973653333,-68.695676667,2620.8753439802263,1.0,11.0,2620.88 (Norm)
-20.974535,-68.695365,2620.563656241881,1.0,11.0,2620.56 (Norm)
-20.975378333,-68.695108333,2620.6916655550276,1.0,11.0,2620.69 (Norm)
-20.974528333,-68.695006667,2620.8965857392186,1.0,11.0,2620.9 (Norm)
-20.973618333,-68.695148333,2621.596369224678,1.0,11.0,2621.6 (Norm)
-20.972636667,-68.695255,2622.3474874448384,1.0,11.0,2622.35 (Norm)
-20.971361667,-68.695511667,2623.17364007531,1.0,11.0,2623.17 (Norm)
-20.970421667,-68.695673333,2623.7380802794455,1.0,11.0,2623.74 (Norm)
-20.96957,-68.695955,2623.381736648235,1.0,11.0,2623.38 (Norm)
-20.968975,-68.69672,2622.904199020723,1.0,11.0,2622.9 (Norm)
-20.967938333,-68.697723333,2624.366618856851,1.0,11.0,2624.37 (Norm)
-20.966326667,-68.699223333,2626.809733419061,1.0,11.0,2626.81 (Norm)
-20.965741667,-68.699678333,2627.6297028395275,1.0,11.0,2627.63 (Norm)
-20.965206667,-68.700175,2626.056260008164,1.0,11.0,2626.06 (Norm)
-20.964405,-68.7011,2624.2970920853936,1.0,11.0,2624.3 (Norm)
-20.96407,-68.701996667,2623.433497812035,1.0,11.0,2623.43 (Norm)
-20.963785,-68.702876667,2622.568379217578,1.0,11.0,2622.57 (Norm)
-20.963491667,-68.703706667,2623.7128074659104,1.0,11.0,2623.71 (Norm)
-20.963243333,-68.704645,2625.4233174180763,1.0,11.0,2625.42 (Norm)
-20.962983333,-68.705648333,2626.480123444533,1.0,11.0,2626.48 (Norm)
-20.962783333,-68.708176667,2626.453998482849,1.0,11.0,2626.45 (Norm)
-20.962753333,-68.709968333,2626.4279249352453,1.0,11.0,2626.43 (Norm)
-20.962488333,-68.710915,2627.436065382042,1.0,11.0,2627.44 (Norm)
-20.961491667,-68.71043,2628.4649101125447,1.0,11.0,2628.46 (Norm)
-20.960541667,-68.709516667,2628.723569118437,1.0,11.0,2628.72 (Norm)
-20.959785,-68.709078333,2628.4424618127227,1.0,11.0,2628.44 (Norm)
-20.959761667,-68.708963333,2628.2993739711956,1.0,11.0,2628.3 (Norm)
-20.959761667,-68.708963333,2628.657936969546,1.0,11.0,2628.66 (Norm)
-20.959761667,-68.708963333,2629.017266721561,1.0,11.0,2629.02 (Norm)
-20.959761667,-68.708963333,2629.587701963141,1.0,11.0,2629.59 (Norm)
-20.959761667,-68.708963333,2630.2064578273635,1.0,11.0,2630.21 (Norm)
-20.959765,-68.708758333,2631.423159905793,1.0,11.0,2631.42 (Norm)
-20.960051667,-68.708368333,2633.479832671575,1.0,11.0,2633.48 (Norm)
-20.959843333,-68.70834,2635.5287645964067,1.0,11.0,2635.53 (Norm)
-20.959843333,-68.70834,2636.9715483270916,1.0,11.0,2636.97 (Norm)
-20.959843333,-68.70834,2638.412660371494,1.0,11.0,2638.41 (Norm)
-20.959843333,-68.70834,2631.4665744354957,1.0,11.0,2631.47 (Norm)
-20.959843333,-68.70834,2619.336577831974,1.0,11.0,2619.34 (Norm)
-20.959843333,-68.70834,2608.965174508095,1.0,11.0,2608.97 (Norm)
-20.959943333,-68.70836,2605.054836382035,0.0,12.0,2605.05 (Norm)
-20.960541667,-68.708675,2601.1396478745655,0.0,12.0,2601.14 (Norm)
-20.961276667,-68.709628333,2600.9956494815465,0.0,12.0,2601.0 (Norm)
-20.962416667,-68.710423333,2601.7236014052655,0.0,12.0,2601.72 (Norm)
-20.962928333,-68.712,2602.9578046176953,0.0,12.0,2602.96 (Norm)
-20.96421,-68.713845,2604.8307453961797,0.0,12.0,2604.83 (Norm)
-20.966375,-68.714876667,2606.516132219972,0.0,12.0,2606.52 (Norm)
-20.968188333,-68.715265,2604.9718365531894,0.0,12.0,2604.97 (Norm)
-20.966558333,-68.714306667,2603.4258115519547,0.0,12.0,2603.43 (Norm)
-20.965021667,-68.712116667,2602.8418051668878,0.0,12.0,2602.84 (Norm)
-20.964651667,-68.70949,2602.7600163552847,0.0,12.0,2602.76 (Norm)
-20.965166667,-68.708733333,2602.5417469937215,0.0,12.0,2602.54 (Norm)
-20.965846667,-68.710913333,2601.923550350091,0.0,12.0,2601.92 (Norm)
-20.967345,-68.712621667,2601.304587471847,0.0,12.0,2601.3 (Norm)
-20.969745,-68.71326,2599.876357749185,0.0,12.0,2599.88 (Norm)
-20.971953333,-68.712953333,2598.3110087673176,0.0,12.0,2598.31 (Norm)
-20.974251667,-68.71259,2598.9400730520606,0.0,12.0,2598.94 (Norm)
-20.975646667,-68.710908333,2602.1942273084665,0.0,12.0,2602.19 (Norm)
-20.976101667,-68.709716667,2605.2200304626813,0.0,12.0,2605.22 (Norm)
-20.976101667,-68.709716667,2604.2270376121296,0.0,12.0,2604.23 (Norm)
-20.976101667,-68.709716667,2603.2367779507817,0.0,12.0,2603.24 (Norm)
-20.976278333,-68.709391667,2603.1653737832894,0.0,12.0,2603.17 (Norm)
-20.97732,-68.707876667,2603.5779929827895,0.0,12.0,2603.58 (Norm)
-20.977938333,-68.70667,2603.619332317473,0.0,12.0,2603.62 (Norm)
-20.978236667,-68.704621667,2602.5884431022614,0.0,12.0,2602.59 (Norm)
-20.977756667,-68.70257,2601.557430371066,0.0,12.0,2601.56 (Norm)
-20.976966667,-68.700515,2602.227259625823,0.0,12.0,2602.23 (Norm)
-20.974971667,-68.699428333,2603.174680327289,0.0,12.0,2603.17 (Norm)
-20.97358,-68.69873,2603.5936197208634,0.0,12.0,2603.59 (Norm)
-20.972723333,-68.699163333,2603.3874800204326,0.0,12.0,2603.39 (Norm)
-20.97122,-68.700531667,2603.212535184892,0.0,12.0,2603.21 (Norm)
-20.969581667,-68.702538333,2603.6218286797257,0.0,12.0,2603.62 (Norm)
-20.968605,-68.703945,2603.9532296129255,0.0,12.0,2603.95 (Norm)
-20.968821667,-68.704045,2603.431054946733,0.0,12.0,2603.43 (Norm)
-20.97036,-68.70245,2602.7627479103817,0.0,12.0,2602.76 (Norm)
-20.970743333,-68.702556667,2602.574465023789,0.0,12.0,2602.57 (Norm)
-20.969646667,-68.703995,2602.698234777733,0.0,12.0,2602.7 (Norm)
-20.969296667,-68.704388333,2603.2897375584043,0.0,12.0,2603.29 (Norm)
-20.969358333,-68.704375,2606.0561541882093,0.0,12.0,2606.06 (Norm)
-20.96927,-68.7045,2608.815798626608,0.0,12.0,2608.82 (Norm)
-20.96927,-68.7045,2612.337909104358,0.0,12.0,2612.34 (Norm)
-20.96927,-68.7045,2616.074527863585,0.0,12.0,2616.07 (Norm)
-20.96927,-68.7045,2620.2655072155317,0.0,12.0,2620.27 (Norm)
-20.969496667,-68.704138333,2625.2361341407595,1.0,13.0,2625.24 (Norm)
-20.969981667,-68.703398333,2630.205432049304,1.0,13.0,2630.21 (Norm)
-20.970518333,-68.70258,2628.2712645243805,1.0,13.0,2628.27 (Norm)
-20.970041667,-68.702933333,2626.196144660064,1.0,13.0,2626.2 (Norm)
-20.969466667,-68.703496667,2626.3001412499134,1.0,13.0,2626.3 (Norm)
-20.968905,-68.704165,2628.0101380988917,1.0,13.0,2628.01 (Norm)
-20.96846,-68.704271667,2629.208940139611,1.0,13.0,2629.21 (Norm)
-20.968888333,-68.703115,2628.1330331274175,1.0,13.0,2628.13 (Norm)
-20.970056667,-68.701678333,2626.819193965446,1.0,13.0,2626.82 (Norm)
-20.972318333,-68.699203333,2624.316105868208,1.0,13.0,2624.32 (Norm)
-20.973801667,-68.698446667,2623.406558295041,1.0,13.0,2623.41 (Norm)
-20.974553333,-68.698571667,2623.8185022316648,1.0,13.0,2623.82 (Norm)
-20.974921667,-68.69875,2624.1804338006054,1.0,13.0,2624.18 (Norm)
-20.97456,-68.697973333,2624.3605810656863,1.0,13.0,2624.36 (Norm)
-20.973796667,-68.697868333,2624.5412955770803,1.0,13.0,2624.54 (Norm)
-20.973026667,-68.698006667,2624.668492435089,1.0,13.0,2624.67 (Norm)
-20.972218333,-68.698253333,2624.783931117768,1.0,13.0,2624.78 (Norm)
-20.971538333,-68.698455,2624.8250271341576,1.0,13.0,2624.83 (Norm)
-20.970676667,-68.699255,2624.737488639339,1.0,13.0,2624.74 (Norm)
-20.970096667,-68.699836667,2624.803188621029,1.0,13.0,2624.8 (Norm)
-20.969475,-68.70038,2625.0862965796578,1.0,13.0,2625.09 (Norm)
-20.968861667,-68.700998333,2625.3703520787994,1.0,13.0,2625.37 (Norm)
-20.968243333,-68.70162,2624.3722893562986,1.0,13.0,2624.37 (Norm)
-20.967661667,-68.702205,2623.3406677155094,1.0,13.0,2623.34 (Norm)
-20.967411667,-68.701678333,2624.695983030881,1.0,13.0,2624.7 (Norm)
-20.96808,-68.700811667,2627.416726390185,1.0,13.0,2627.42 (Norm)
-20.968905,-68.699776667,2629.500366812006,1.0,13.0,2629.5 (Norm)
-20.970293333,-68.697766667,2629.681099072446,1.0,13.0,2629.68 (Norm)
-20.970928333,-68.696933333,2629.8614589482377,1.0,13.0,2629.86 (Norm)
-20.971685,-68.696518333,2629.8877848633147,1.0,13.0,2629.89 (Norm)
-20.972306667,-68.696208333,2629.8877848633147,1.0,13.0,2629.89 (Norm)
-20.97304,-68.69587,2630.0869222110396,1.0,13.0,2630.09 (Norm)
-20.973765,-68.69558,2630.5263599995615,1.0,13.0,2630.53 (Norm)
-20.974591667,-68.69528,2630.9583312709824,1.0,13.0,2630.96 (Norm)
-20.975326667,-68.695035,2631.267594838122,1.0,13.0,2631.27 (Norm)
-20.974643333,-68.694976667,2631.5780206736235,1.0,13.0,2631.58 (Norm)
-20.973795,-68.69513,2630.601531336819,1.0,13.0,2630.6 (Norm)
-20.972906667,-68.69527,2628.9609100824696,1.0,13.0,2628.96 (Norm)
-20.971956667,-68.695408333,2627.673238640675,1.0,13.0,2627.67 (Norm)
-20.9712,-68.695561667,2627.5022107974796,1.0,13.0,2627.5 (Norm)
-20.970263333,-68.695673333,2627.333618235649,1.0,13.0,2627.33 (Norm)
-20.969525,-68.696015,2627.329502173108,1.0,13.0,2627.33 (Norm)
-20.969008333,-68.696678333,2627.3251899168445,1.0,13.0,2627.33 (Norm)
-20.968113333,-68.697568333,2630.034491324394,1.0,13.0,2630.03 (Norm)
-20.966528333,-68.699086667,2633.9082927302106,1.0,13.0,2633.91 (Norm)
-20.965896667,-68.699586667,2635.782667232216,1.0,13.0,2635.78 (Norm)
-20.965418333,-68.700005,2632.9294593914924,1.0,13.0,2632.93 (Norm)
-20.96477,-68.700626667,2630.07013539221,1.0,13.0,2630.07 (Norm)
-20.964293333,-68.701373333,2629.658893173536,1.0,13.0,2629.66 (Norm)
-20.964018333,-68.702238333,2629.5148837473853,1.0,13.0,2629.51 (Norm)
-20.963756667,-68.703065,2629.524880122174,1.0,13.0,2629.52 (Norm)
-20.963446667,-68.703871667,2629.6895809641996,1.0,13.0,2629.69 (Norm)
-20.963231667,-68.704728333,2629.912191688155,1.0,13.0,2629.91 (Norm)
-20.962983333,-68.70574,2630.6703243913257,1.0,13.0,2630.67 (Norm)
-20.962813333,-68.70807,2631.425001865487,1.0,13.0,2631.43 (Norm)
-20.962748333,-68.710063333,2632.669024906228,1.0,13.0,2632.67 (Norm)
-20.962093333,-68.710928333,2634.1216944105977,1.0,13.0,2634.12 (Norm)
-20.960931667,-68.709816667,2634.8216339164574,1.0,13.0,2634.82 (Norm)
-20.960231667,-68.709333333,2633.737304872098,1.0,13.0,2633.74 (Norm)
-20.959761667,-68.708945,2632.649445097368,1.0,13.0,2632.65 (Norm)
-20.959761667,-68.708945,2631.1282617948987,1.0,13.0,2631.13 (Norm)
-20.959761667,-68.708945,2629.555507701912,1.0,13.0,2629.56 (Norm)
-20.959761667,-68.708945,2629.4878430210542,1.0,13.0,2629.49 (Norm)
-20.959805,-68.708526667,2630.928300982369,1.0,13.0,2630.93 (Norm)
-20.959981667,-68.708383333,2632.5093420324956,1.0,13.0,2632.51 (Norm)
-20.959846667,-68.70836,2635.401320229805,1.0,13.0,2635.4 (Norm)
-20.959846667,-68.70836,2638.2811990715595,1.0,13.0,2638.28 (Norm)
-20.959846667,-68.70836,2638.4755020026146,1.0,13.0,2638.48 (Norm)
-20.959846667,-68.70836,2637.5243840536455,1.0,13.0,2637.52 (Norm)
-20.959846667,-68.70836,2637.035909964361,1.0,13.0,2637.04 (Norm)
-20.959846667,-68.70836,2637.653215853102,1.0,13.0,2637.65 (Norm)
-20.959846667,-68.70836,2638.2710893923686,1.0,13.0,2638.27 (Norm)
-20.959846667,-68.70836,2633.7167020418906,1.0,13.0,2633.72 (Norm)
-20.959846667,-68.70836,2628.564670872205,1.0,13.0,2628.56 (Norm)
-20.959846667,-68.70836,2620.3854254655544,1.0,13.0,2620.39 (Norm)
-20.959846667,-68.70836,2609.0740329690507,1.0,13.0,2609.07 (Norm)
-20.960315,-68.708521667,2599.0516864202377,0.0,14.0,2599.05 (Norm)
-20.960828333,-68.709236667,2601.196695308381,0.0,14.0,2601.2 (Norm)
-20.96186,-68.70999,2603.5139425829097,0.0,14.0,2603.51 (Norm)
-20.962615,-68.709155,2604.636220397559,0.0,14.0,2604.64 (Norm)
-20.962865,-68.704996667,2605.661891497919,0.0,14.0,2605.66 (Norm)
-20.963756667,-68.702285,2604.515111586764,0.0,14.0,2604.52 (Norm)
-20.965198333,-68.69988,2602.5249256758016,0.0,14.0,2602.52 (Norm)
-20.967243333,-68.69814,2601.358947766968,0.0,14.0,2601.36 (Norm)
-20.9791,-68.704715,2601.527647455842,0.0,14.0,2601.53 (Norm)
-20.97829,-68.705201667,2602.1038075954366,0.0,14.0,2602.1 (Norm)
-20.97701,-68.700578333,2602.1038075954366,0.0,14.0,2602.1 (Norm)
-20.974553333,-68.698901667,2602.1038075954366,0.0,14.0,2602.1 (Norm)
-20.97312,-68.699023333,2602.2684247781785,0.0,14.0,2602.27 (Norm)
-20.97055,-68.701371667,2602.762276326403,0.0,14.0,2602.76 (Norm)
-20.969086667,-68.703238333,2603.4618993530544,0.0,14.0,2603.46 (Norm)
-20.968661667,-68.703913333,2605.684231320065,0.0,14.0,2605.68 (Norm)
-20.968658333,-68.703905,2607.5361746259073,0.0,14.0,2607.54 (Norm)
-20.969483333,-68.70319,2608.688494905098,0.0,14.0,2608.69 (Norm)
-20.970625,-68.70225,2609.0588835662666,0.0,14.0,2609.06 (Norm)
-20.971306667,-68.70161,2606.7953973035706,0.0,14.0,2606.8 (Norm)
-20.971885,-68.70106,2604.0792137883354,0.0,14.0,2604.08 (Norm)
-20.97186,-68.701391667,2603.132020507081,0.0,14.0,2603.13 (Norm)
-20.97206,-68.701315,2602.1852168761934,0.0,14.0,2602.19 (Norm)
-20.9721,-68.701298333,2603.5342316994916,0.0,14.0,2603.53 (Norm)
-20.97218,-68.701236667,2606.4136104118334,0.0,14.0,2606.41 (Norm)
-20.97218,-68.701236667,2609.909998848248,0.0,14.0,2609.91 (Norm)
-20.97218,-68.701236667,2615.8744261809566,0.0,14.0,2615.87 (Norm)
